Market,City,State,Year,accommodation_food_lag,admin_support_lag,agriculture_lag,arts_entertainment_lag,construction_lag,education_lag,finance_lag,healthcare_lag,information_lag,management_lag,manufacturing_lag,mining_lag,other_services_lag,professional_services_lag,real_estate_lag,retail_lag,transportation_lag,utilities_lag,wholesale_lag,outcome
"Rochester, MN",Rochester,MN,2023,0.0364741641337386,-0.0691823899371069,0.0,0.0344827586206896,-0.0033003300330033,0.0333333333333333,-0.0046728971962616,0.0556745182012847,0.037037037037037,0.0,0.0,0.0,-0.0087976539589442,0.0622406639004149,0.0412371134020618,0.0180995475113122,-0.0519480519480519,0.0,-0.0112359550561797,0.0227516119010626
"Rochester, MN",Rochester,MN,2024,0.0557184750733137,-0.027027027027027,0.0,0.1,0.0198675496688741,0.1290322580645161,-0.0469483568075117,0.0,-0.0535714285714285,0.1,0.0,0.0,-0.0207100591715976,-0.015625,0.0198019801980198,-0.0066666666666666,0.0136986301369863,0.0,0.0113636363636363,0.0287815294998855
"Simi Valley, CA",Simi Valley,CA,2020,0.0307017543859649,-0.0346534653465346,0.0,0.037037037037037,0.0506024096385542,0.05,0.0365853658536585,0.0395778364116095,-0.1097560975609756,0.0,0.0217391304347826,0.0,-0.0092165898617511,-0.015228426395939,0.0283687943262411,-0.0078740157480314,0.0444444444444444,0.0,0.0,0.0902034810101486
"Simi Valley, CA",Simi Valley,CA,2021,0.0042553191489361,0.0051282051282051,0.0,0.0476190476190476,0.0091743119266055,-0.0238095238095238,-0.0176470588235294,0.0355329949238578,0.136986301369863,0.0,0.0070921985815602,0.0,0.0372093023255813,0.0360824742268041,0.0413793103448275,0.0079365079365079,0.0425531914893617,0.0,0.0125786163522012,0.1426708400400572
"Simi Valley, CA",Simi Valley,CA,2022,-0.0169491525423728,0.0,0.0,0.125,0.0068181818181818,-0.073170731707317,-0.0179640718562874,-0.0196078431372549,0.1204819277108433,0.375,-0.0070422535211267,0.0,0.0089686098654708,0.0049751243781094,0.0463576158940397,0.0288713910761154,-0.0204081632653061,0.0,0.0496894409937888,0.0461919937570574
"Simi Valley, CA",Simi Valley,CA,2023,0.0689655172413793,-0.0204081632653061,0.0,-0.0101010101010101,0.0270880361173814,-0.0526315789473684,-0.0182926829268292,0.045,-0.086021505376344,-0.0909090909090909,0.0070921985815602,0.0,0.0266666666666666,0.0024752475247524,-0.0253164556962025,-0.0433673469387755,0.2083333333333333,0.0,-0.0177514792899408,0.037764662762672
"Simi Valley, CA",Simi Valley,CA,2024,-0.0443548387096774,0.0208333333333333,0.0,0.0204081632653061,0.0593406593406593,-0.0277777777777777,-0.0434782608695652,0.0741626794258373,-0.0352941176470588,0.1,0.0492957746478873,0.0,0.0562770562770562,0.0716049382716049,-0.0064935064935064,-0.032,-0.1034482758620689,0.0,-0.0301204819277108,0.0439070682422046
"Sparks, NV",Sparks,NV,2020,-0.0084388185654008,0.0264550264550264,0.0,-0.0980392156862745,0.0194986072423398,0.1379310344827586,-0.0330578512396694,0.0255102040816326,0.0,-0.3333333333333333,0.0098039215686274,0.0,0.017391304347826,0.0,-0.0120481927710843,0.0174418604651162,0.0,0.0,0.011070110701107,0.0877099381308649
"Sparks, NV",Sparks,NV,2021,-0.025531914893617,0.0309278350515463,0.0,0.0217391304347826,0.0163934426229508,-0.0606060606060606,-0.0085470085470085,0.0049751243781094,0.0,-0.1666666666666666,0.0048543689320388,1.3333333333333333,0.0726495726495726,0.0397727272727272,0.0121951219512195,0.0314285714285714,-0.0106951871657754,0.0,0.010948905109489,0.2490349262807122
"Sparks, NV",Sparks,NV,2022,0.0393013100436681,0.045,0.0,0.0638297872340425,0.064516129032258,-0.0967741935483871,-0.0172413793103448,0.0495049504950495,0.024390243902439,0.8,-0.0628019323671497,0.0,0.0358565737051792,-0.0109289617486338,0.0301204819277108,0.002770083102493,0.0162162162162162,0.0,-0.0180505415162454,0.0208865796106607
"Sparks, NV",Sparks,NV,2023,0.0672268907563025,-0.0047846889952153,0.0,0.1,0.0479797979797979,0.1428571428571428,-0.043859649122807,0.0660377358490566,-0.0476190476190476,0.1111111111111111,-0.0103092783505154,0.2857142857142857,0.0269230769230769,0.0552486187845303,-0.0409356725146198,0.011049723756906,0.0585106382978723,0.0,0.0404411764705882,-0.0079254639607257
"Sparks, NV",Sparks,NV,2024,0.0787401574803149,0.0336538461538461,0.0,0.0727272727272727,0.0650602409638554,0.0,-0.0091743119266055,0.0044247787610619,0.1,-0.1,-0.0520833333333333,0.2222222222222222,0.0299625468164794,0.0,-0.0182926829268292,-0.0027322404371584,-0.0402010050251256,0.0,-0.0070671378091872,0.035419554817316
"Santa Clara, CA",Santa Clara,CA,2020,0.0169133192389006,-0.015,0.0,-0.0188679245283018,-0.0074906367041198,0.0,0.0076923076923076,-0.0184615384615384,-0.0573770491803278,-0.0625,-0.0155902004454342,0.0,0.009090909090909,-0.0019960079840319,0.0146341463414634,-0.0278372591006423,0.0121951219512195,0.0,-0.0561497326203208,0.091368604604544
"Santa Clara, CA",Santa Clara,CA,2021,-0.0374220374220374,0.0862944162436548,0.0,0.0769230769230769,0.0188679245283018,0.0235294117647058,0.0229007633587786,0.0344827586206896,0.0347826086956521,0.0666666666666666,-0.0542986425339366,0.0,-0.015015015015015,-0.002,0.0288461538461538,-0.0242290748898678,-0.0843373493975903,0.0,-0.036827195467422,0.1173054024103574
"Santa Clara, CA",Santa Clara,CA,2022,-0.0151187904967602,-0.0327102803738317,0.0,-0.125,-0.0333333333333333,-0.057471264367816,0.0,0.0121212121212121,0.042016806722689,0.03125,-0.0071770334928229,0.0,-0.0274390243902439,-0.0501002004008016,-0.0373831775700934,0.0225733634311512,-0.0263157894736842,0.0,-0.0264705882352941,0.0252579673641589
"Santa Clara, CA",Santa Clara,CA,2023,0.0175438596491228,-0.0241545893719806,0.0,0.0,0.053639846743295,-0.073170731707317,-0.0298507462686567,0.0479041916167664,-0.0080645161290322,-0.0909090909090909,0.0096385542168674,0.0,0.0031347962382445,-0.040084388185654,-0.0097087378640776,0.0,-0.054054054054054,0.0,-0.0120845921450151,0.0529959769443519
"Santa Clara, CA",Santa Clara,CA,2024,-0.0043103448275862,0.0495049504950495,0.0,0.0204081632653061,0.0581818181818181,-0.0263157894736842,0.0538461538461538,0.0428571428571428,-0.024390243902439,-0.0333333333333333,-0.0429594272076372,0.0,0.03125,-0.0142857142857142,0.0539215686274509,0.0154525386313465,-0.0428571428571428,0.0,-0.0030581039755351,0.1222536369780179
"Temecula, CA",Temecula,CA,2020,0.0112994350282485,-0.0260416666666666,-0.1666666666666666,0.1142857142857142,0.0027322404371584,0.0845070422535211,0.0135746606334841,0.058695652173913,-0.0491803278688524,0.0909090909090909,-0.0355029585798816,0.0,0.0201342281879194,0.036734693877551,0.0583333333333333,0.0061224489795918,0.0806451612903225,0.0,-0.0093896713615023,0.1045237937862065
"Temecula, CA",Temecula,CA,2021,0.0083798882681564,0.0106951871657754,-0.3,0.0256410256410256,0.0490463215258855,-0.0389610389610389,0.0491071428571428,0.0061601642710472,-0.0172413793103448,0.0,-0.0184049079754601,0.0,0.069078947368421,0.0177165354330708,0.0826771653543307,-0.024340770791075,0.2835820895522388,0.0,-0.0331753554502369,0.254202021307779
"Temecula, CA",Temecula,CA,2022,-0.0055401662049861,0.074074074074074,1.0,0.0375,-0.0129870129870129,0.0,0.0085106382978723,0.0612244897959183,-0.0175438596491228,-0.0833333333333333,0.0375,0.0,-0.0153846153846153,0.0541586073500967,0.0618181818181818,-0.0228690228690228,0.1046511627906976,0.0,0.0098039215686274,0.0661824431031394
"Temecula, CA",Temecula,CA,2023,0.1114206128133704,0.0344827586206896,-0.3571428571428571,0.0240963855421686,-0.0052631578947368,0.054054054054054,0.0,0.0423076923076923,0.125,0.3636363636363636,0.072289156626506,0.0,0.05625,0.036697247706422,0.0342465753424657,0.0361702127659574,0.0526315789473684,0.0,-0.0388349514563106,0.0257215331265977
"Temecula, CA",Temecula,CA,2024,0.0275689223057644,-0.0571428571428571,0.1111111111111111,0.0,0.0529100529100529,0.0641025641025641,-0.0843881856540084,0.059040590405904,-0.0158730158730158,0.1333333333333333,0.0505617977528089,0.0,0.0414201183431952,0.0123893805309734,0.0066225165562913,-0.0102669404517453,0.06,0.0,0.005050505050505,0.0470335856240004
"Thousand Oaks, CA",Thousand Oaks,CA,2020,0.0047393364928909,-0.0172413793103448,0.0,0.1170212765957446,0.0149253731343283,-0.0508474576271186,-0.0246153846153846,0.0060851926977687,0.0449438202247191,-0.0416666666666666,-0.02,0.0,0.0041493775933609,-0.0212418300653594,-0.0043478260869565,-0.0124688279301745,0.0555555555555555,0.0,-0.0225563909774436,0.0814837727698345
"Thousand Oaks, CA",Thousand Oaks,CA,2021,-0.0330188679245283,0.023391812865497,0.0,0.019047619047619,0.0661764705882353,0.1785714285714285,0.0252365930599369,-0.0100806451612903,0.2043010752688172,0.0,-0.0612244897959183,0.0,0.0082644628099173,0.0517529215358931,0.0436681222707423,-0.0176767676767676,0.2105263157894736,0.0,-0.0692307692307692,0.1346590955749275
"Thousand Oaks, CA",Thousand Oaks,CA,2022,0.0048780487804878,-0.0171428571428571,0.0,0.0747663551401869,-0.0068965517241379,0.0,-0.0092307692307692,0.0692464358452138,0.0,-0.0434782608695652,0.108695652173913,0.0,0.0983606557377049,0.0126984126984126,0.0878661087866108,-0.0051413881748071,0.1739130434782608,0.0,0.0,0.073431444782863
"Thousand Oaks, CA",Thousand Oaks,CA,2023,0.0436893203883495,0.0406976744186046,0.0,0.0782608695652174,0.0,0.0606060606060606,0.0186335403726708,0.0704761904761904,-0.0089285714285714,0.0454545454545454,-0.1568627450980392,0.0,0.0223880597014925,0.0579937304075235,-0.023076923076923,-0.0129198966408268,0.0,0.0,0.0991735537190082,0.0414720039999114
"Thousand Oaks, CA",Thousand Oaks,CA,2024,0.0604651162790697,0.0391061452513966,0.0,0.0080645161290322,-0.0347222222222222,-0.0285714285714285,-0.0304878048780487,0.0516014234875444,-0.018018018018018,0.0,-0.1860465116279069,0.0,0.0620437956204379,0.0044444444444444,-0.0078740157480314,0.0523560209424083,0.0,0.0,0.0,0.0282489448958716
"Charlottesville, VA",Charlottesville,VA,2020,0.008714596949891,0.0350877192982456,0.0,0.0111111111111111,-0.0167785234899328,-0.0326086956521739,0.0,0.0315126050420168,-0.044776119402985,0.0,0.0396039603960396,0.0,0.0222222222222222,-0.0015576323987538,0.0045045045045045,-0.0121951219512195,0.1176470588235294,0.0,-0.0884955752212389,0.0650456124844535
"Charlottesville, VA",Charlottesville,VA,2021,0.0086393088552915,0.0056497175141242,0.0,0.0219780219780219,-0.0238907849829351,0.0449438202247191,-0.0436241610738255,0.010183299389002,-0.0625,0.0,-0.0285714285714285,0.0,-0.0265700483091787,0.0109204368174727,0.0582959641255605,-0.0282186948853615,-0.0350877192982456,0.0,-0.0194174757281553,0.0888364422878962
"Charlottesville, VA",Charlottesville,VA,2022,0.0149892933618843,0.0168539325842696,0.0,0.086021505376344,-0.0244755244755244,0.0,0.0,0.0282258064516129,-0.0083333333333333,-0.037037037037037,-0.0196078431372549,0.0,0.0248138957816377,0.0030864197530864,0.0127118644067796,-0.0217785843920145,0.0363636363636363,0.0,-0.1188118811881188,0.0885056769591924
"Charlottesville, VA",Charlottesville,VA,2023,0.0548523206751054,0.0441988950276243,0.0,0.0792079207920792,0.007168458781362,-0.032258064516129,0.0070175438596491,0.0450980392156862,-0.1092436974789916,-0.0384615384615384,-0.06,0.0,0.0217917675544794,-0.0015384615384615,0.100418410041841,0.0166975881261595,0.087719298245614,0.1666666666666666,0.0786516853932584,0.0398336611660814
"Charlottesville, VA",Charlottesville,VA,2024,-0.01,0.0582010582010582,0.0,-0.0275229357798165,-0.0035587188612099,0.0222222222222222,-0.0139372822299651,0.0506566604127579,0.0283018867924528,-0.04,-0.0319148936170212,0.0,0.0260663507109004,-0.0261941448382126,0.0228136882129277,-0.0145985401459854,0.0161290322580645,-0.2857142857142857,0.0416666666666666,0.0637827547295711
"Westminster, CO",Westminster,CO,2020,0.0666666666666666,0.0,0.0,-0.0666666666666666,0.016,-0.1111111111111111,-0.0520833333333333,-0.072,0.0,0.0,-0.125,0.0,0.0747663551401869,0.0666666666666666,-0.0571428571428571,0.0241935483870967,0.1428571428571428,0.0,0.0,0.0904624168400909
"Westminster, CO",Westminster,CO,2021,0.0104166666666666,0.0277777777777777,0.0,-0.3571428571428571,-0.0551181102362204,-0.1,-0.0329670329670329,0.1293103448275862,-0.0526315789473684,0.0,-0.0476190476190476,0.0,-0.0869565217391304,0.0625,-0.0303030303030303,-0.0393700787401574,-0.0416666666666666,0.0,0.0571428571428571,0.1761585836057874
"Westminster, CO",Westminster,CO,2022,0.0206185567010309,0.0135135135135135,0.0,0.4444444444444444,0.0,-0.1111111111111111,0.0454545454545454,0.0916030534351145,0.1111111111111111,0.0,0.0,0.0,0.0666666666666666,-0.0647058823529411,0.015625,-0.0081967213114754,0.217391304347826,0.0,0.081081081081081,0.0632735804710372
"Westminster, CO",Westminster,CO,2023,0.0606060606060606,-0.1466666666666666,0.0,0.1538461538461538,-0.025,-0.03125,-0.0217391304347826,-0.0069930069930069,0.05,0.0,-0.15,0.0,0.0089285714285714,0.0440251572327044,0.1384615384615384,-0.0826446280991735,-0.0714285714285714,0.0,-0.225,0.0028937873299211
"Westminster, CO",Westminster,CO,2024,0.0380952380952381,0.03125,0.0,0.2666666666666666,-0.0085470085470085,0.032258064516129,0.0111111111111111,-0.028169014084507,-0.0476190476190476,0.0,0.0588235294117647,0.0,0.0,-0.0240963855421686,0.027027027027027,0.054054054054054,0.0769230769230769,0.0,-0.0967741935483871,0.0082931831386928
"Lewisville, TX",Lewisville,TX,2020,0.0415335463258785,0.0053191489361702,0.0,0.1071428571428571,0.0225225225225225,-0.037037037037037,0.0457142857142857,-0.0148367952522255,0.14,0.054054054054054,0.0697674418604651,0.0,0.0319634703196347,-0.046583850931677,-0.0337837837837837,0.013215859030837,0.0,0.0,0.0273972602739726,0.069150625899433
"Lewisville, TX",Lewisville,TX,2021,-0.0153374233128834,0.0582010582010582,0.0,0.0483870967741935,-0.0176211453744493,-0.0576923076923076,-0.0273224043715847,0.036144578313253,-0.0175438596491228,-0.1538461538461538,0.0326086956521739,0.0,0.0752212389380531,0.0325732899022801,-0.0699300699300699,-0.0065217391304347,0.1071428571428571,-0.1428571428571428,-0.0066666666666666,0.176144054971149
"Lewisville, TX",Lewisville,TX,2022,0.043613707165109,0.065,0.0,-0.0769230769230769,0.0986547085201793,0.1020408163265306,0.0617977528089887,-0.0348837209302325,0.0,0.0606060606060606,0.0210526315789473,0.0,0.0411522633744856,0.0599369085173501,0.1428571428571428,0.0175054704595186,0.1451612903225806,0.3333333333333333,-0.0134228187919463,0.152129418075896
"Lewisville, TX",Lewisville,TX,2023,0.053731343283582,-0.0093896713615023,0.0,-0.1666666666666666,0.0326530612244898,-0.1296296296296296,-0.0476190476190476,0.0331325301204819,0.0357142857142857,0.0285714285714285,0.0206185567010309,0.0,0.0276679841897233,0.0327380952380952,-0.0197368421052631,-0.0150537634408602,0.1549295774647887,-0.5,0.0272108843537414,0.0076556990228464
"Lewisville, TX",Lewisville,TX,2024,0.0028328611898017,-0.0426540284360189,0.0,0.04,-0.0118577075098814,0.1702127659574468,-0.0777777777777777,0.0699708454810495,0.0862068965517241,-0.0277777777777777,0.0303030303030303,0.0,0.0115384615384615,0.0288184438040345,0.0134228187919463,-0.0174672489082969,-0.024390243902439,-0.25,0.0066225165562913,0.0101582042677161
"Palm Bay, FL",Palm Bay,FL,2020,-0.0252100840336134,0.01875,0.0,-0.1111111111111111,-0.013029315960912,0.5,0.0,0.0062111801242236,-0.0909090909090909,0.0,0.0,0.0,0.0352112676056338,0.0165289256198347,-0.0769230769230769,-0.0306122448979591,-0.14,0.0,0.1612903225806451,0.1036267255280151
"Palm Bay, FL",Palm Bay,FL,2021,-0.0086206896551724,0.1042944785276073,0.0,0.0,-0.0264026402640264,0.0,0.0597014925373134,0.0123456790123456,0.15,0.0,0.0512820512820512,0.0,0.0068027210884353,0.032520325203252,0.1805555555555555,0.0,0.3953488372093023,0.0,-0.1388888888888889,0.2336594506517084
"Palm Bay, FL",Palm Bay,FL,2022,0.0869565217391304,0.0944444444444444,0.0,0.0625,0.0406779661016949,0.0476190476190476,0.0140845070422535,0.0914634146341463,-0.0869565217391304,0.0,0.0,0.0,0.0,0.0787401574803149,0.1647058823529411,0.0684210526315789,0.1166666666666666,0.0,0.1290322580645161,0.1872466967350576
"Palm Bay, FL",Palm Bay,FL,2023,0.056,-0.0203045685279187,0.0,-0.1176470588235294,0.022801302931596,0.0,0.0416666666666666,0.0782122905027933,0.238095238095238,0.0,-0.073170731707317,0.0,0.1283783783783783,0.1021897810218978,-0.0505050505050505,0.0098522167487684,0.3134328358208955,0.0,0.2285714285714285,-0.001706823433417
"Palm Bay, FL",Palm Bay,FL,2024,-0.0227272727272727,0.0310880829015544,0.0,0.0666666666666666,0.0382165605095541,0.0909090909090909,-0.04,0.1243523316062176,-0.0769230769230769,0.0,-0.0526315789473684,0.0,0.0179640718562874,0.0264900662251655,0.0106382978723404,0.0195121951219512,-0.1931818181818181,0.0,-0.0697674418604651,-0.0228901961971789
"Asheville, NC",Asheville,NC,2020,0.0326894502228826,0.0338345864661654,0.0,0.0071942446043165,0.064516129032258,0.0176991150442477,-0.0062305295950155,0.0048134777376654,0.0085470085470085,-0.0869565217391304,0.0333333333333333,0.0,0.0169811320754716,0.0274151436031331,0.0290556900726392,-0.005524861878453,-0.0298507462686567,0.0,-0.0046948356807511,0.090768486569481
"Asheville, NC",Asheville,NC,2021,-0.0215827338129496,0.0072727272727272,0.0,0.05,-0.0075757575757575,0.0608695652173913,0.0156739811912225,0.111377245508982,0.059322033898305,0.0476190476190476,-0.0483870967741935,0.0,0.0519480519480519,0.0216010165184243,0.0588235294117647,0.0044444444444444,0.0,0.0,-0.0141509433962264,0.1529214763842215
"Asheville, NC",Asheville,NC,2022,0.025,0.0505415162454873,0.0,0.0272108843537414,0.0432569974554707,0.0163934426229508,-0.0216049382716049,0.0344827586206896,-0.12,0.0454545454545454,0.0,0.0,0.0176366843033509,-0.003731343283582,0.06,0.0011061946902654,0.0923076923076923,0.6666666666666666,0.0191387559808612,0.1376318118013014
"Asheville, NC",Asheville,NC,2023,0.048780487804878,0.0068728522336769,0.0,0.0463576158940397,0.0365853658536585,0.1290322580645161,-0.0315457413249211,0.0552083333333333,0.0818181818181818,-0.1304347826086956,0.0282485875706214,0.0,0.0034662045060658,0.0162297128589263,0.0712788259958071,0.0232044198895027,0.0,-0.1,-0.028169014084507,0.0440714857691362
"Asheville, NC",Asheville,NC,2024,0.0451436388508891,0.0477815699658703,0.0,0.0379746835443038,0.028235294117647,-0.05,-0.019543973941368,0.0414610069101678,0.042016806722689,0.25,-0.0109890109890109,0.0,0.0,0.0417690417690417,-0.0195694716242661,-0.0161987041036717,0.028169014084507,0.0,0.0048309178743961,0.0236335004337681
"New Braunfels, TX",New Braunfels,TX,2020,0.0546075085324232,0.0206896551724137,0.0,0.1481481481481481,0.0528052805280528,0.1111111111111111,0.0056497175141242,0.0326797385620915,-0.1176470588235294,0.3333333333333333,0.0125,0.2857142857142857,0.0358565737051792,-0.0076923076923076,0.0264550264550264,0.0260115606936416,0.0666666666666666,0.0,0.0824742268041237,0.0752686762875225
"New Braunfels, TX",New Braunfels,TX,2021,0.0355987055016181,0.0878378378378378,0.0,0.032258064516129,0.0658307210031347,-0.075,-0.0337078651685393,0.060126582278481,-0.0333333333333333,0.1875,0.0864197530864197,-0.1666666666666666,0.0,0.0736434108527131,0.0721649484536082,-0.0056338028169014,0.046875,0.0,0.0761904761904762,0.2223587044547485
"New Braunfels, TX",New Braunfels,TX,2022,0.0375,0.062111801242236,0.0,0.0,0.0764705882352941,0.1891891891891892,0.1220930232558139,0.1253731343283582,0.2758620689655172,0.1052631578947368,0.1363636363636363,0.0666666666666666,0.0769230769230769,0.0685920577617328,0.0913461538461538,0.0056657223796034,0.2238805970149253,0.0,0.0884955752212389,0.0884770217851463
"New Braunfels, TX",New Braunfels,TX,2023,0.0271084337349397,0.0760233918128654,0.0,-0.015625,0.0928961748633879,-0.0454545454545454,0.1191709844559585,0.0795755968169761,0.1621621621621621,0.1428571428571428,0.02,0.1875,0.0678571428571428,0.1013513513513513,0.0704845814977973,0.0591549295774647,0.048780487804878,0.6666666666666666,0.040650406504065,-0.0582445516631558
"New Braunfels, TX",New Braunfels,TX,2024,0.0439882697947214,0.1521739130434782,0.0,0.0476190476190476,0.05,0.0952380952380952,0.0648148148148148,0.0491400491400491,0.2093023255813953,-0.0416666666666666,-0.0686274509803921,0.2631578947368421,0.0668896321070234,0.1042944785276073,-0.0123456790123456,0.026595744680851,0.0348837209302325,-0.2,0.0390625,-0.0371329889971913
"Cambridge, MA",Cambridge,MA,2020,0.0702127659574468,0.0,0.0,0.141025641025641,-0.081081081081081,-0.0291970802919708,0.0119047619047619,0.0535211267605633,0.0430622009569378,-0.0416666666666666,0.0410958904109589,0.0,-0.0469208211143695,0.1051020408163265,0.0046082949308755,-0.0134408602150537,0.3571428571428571,0.0,-0.0535714285714285,0.0581369001950516
"Cambridge, MA",Cambridge,MA,2021,-0.0417495029821073,-0.0916030534351145,0.0,0.0,-0.0588235294117647,0.0150375939849624,0.0058823529411764,-0.0133689839572192,-0.0458715596330275,0.0,-0.0394736842105263,0.0,-0.0092307692307692,-0.0332409972299169,0.0,-0.0653950953678474,0.0526315789473684,0.0,0.0094339622641509,0.1020721435404395
"Cambridge, MA",Cambridge,MA,2022,-0.0373443983402489,0.0840336134453781,0.0,0.0,-0.09375,-0.0148148148148148,0.0409356725146198,-0.005420054200542,-0.0576923076923076,0.2608695652173913,0.1095890410958904,0.0,0.0652173913043478,0.0248328557784145,-0.091743119266055,-0.0991253644314868,0.2,0.0,-0.0560747663551401,0.0082736289397287
"Cambridge, MA",Cambridge,MA,2023,0.0150862068965517,-0.0155038759689922,0.0,0.1011235955056179,0.1551724137931034,-0.0451127819548872,-0.0674157303370786,0.0,-0.0612244897959183,-0.1724137931034483,0.0617283950617283,0.0,-0.0174927113702623,0.0102516309412861,0.0252525252525252,-0.029126213592233,0.2916666666666667,0.0,-0.0792079207920792,0.0116092054433384
"Cambridge, MA",Cambridge,MA,2024,0.0382165605095541,-0.1181102362204724,0.0,-0.0408163265306122,0.0,-0.0157480314960629,-0.0602409638554216,0.0136239782016348,-0.0652173913043478,-0.1666666666666666,0.0465116279069767,0.0,-0.0089020771513353,-0.0009225092250922,-0.0098522167487684,-0.0533333333333333,-0.064516129032258,0.0,-0.1075268817204301,0.0455384023121047
"Carlsbad, CA",Carlsbad,CA,2020,0.0029761904761904,-0.036,0.0,0.0219780219780219,-0.0034482758620689,0.0114942528735632,0.0230179028132992,0.0190677966101694,-0.015267175572519,-0.0638297872340425,-0.0391061452513966,0.0,0.0415094339622641,0.0363475177304964,0.0120192307692307,-0.0183299389002036,-0.0461538461538461,0.0,-0.033434650455927,0.1091912687951631
"Carlsbad, CA",Carlsbad,CA,2021,-0.0059347181008902,-0.0082987551867219,0.0,0.086021505376344,0.0103806228373702,0.0113636363636363,-0.0125,0.0395010395010395,0.0232558139534883,-0.0909090909090909,-0.0174418604651162,0.0,-0.0072463768115942,0.0573139435414884,0.0760095011876484,0.0622406639004149,0.064516129032258,0.25,0.0157232704402515,0.2650058697767934
"Carlsbad, CA",Carlsbad,CA,2022,-0.017910447761194,0.0167364016736401,0.0,0.0198019801980198,0.0342465753424657,0.1235955056179775,-0.0050632911392405,0.074,0.0151515151515151,-0.075,0.0118343195266272,0.0,0.0510948905109489,0.0226537216828478,0.0463576158940397,-0.021484375,0.1515151515151515,0.0,0.0123839009287925,0.1305395767519406
"Carlsbad, CA",Carlsbad,CA,2023,0.0790273556231003,-0.037037037037037,0.0,0.058252427184466,0.0231788079470198,0.03,0.0229007633587786,0.0595903165735568,-0.0522388059701492,-0.1081081081081081,0.0818713450292397,0.0,0.09375,0.0284810126582278,0.0063291139240506,0.0219560878243512,0.0131578947368421,0.4,0.0275229357798165,0.0926078090260523
"Carlsbad, CA",Carlsbad,CA,2024,0.0,0.0085470085470085,0.0,0.0091743119266055,0.0355987055016181,0.1067961165048543,-0.0597014925373134,0.0615114235500878,0.0236220472440944,0.0606060606060606,-0.0054054054054054,0.0,-0.0126984126984126,-0.0076923076923076,0.0062893081761006,0.015625,-0.1038961038961039,-0.2857142857142857,-0.0267857142857142,0.0520216266892474
"Franklin, TN",Franklin,TN,2020,0.0369318181818181,0.0368852459016393,-0.5714285714285714,0.0189573459715639,0.0502092050209205,0.0,0.0552631578947368,-0.0047058823529411,0.0141843971631205,-0.0337078651685393,-0.0238095238095238,0.0,0.0502958579881656,0.0364963503649635,0.0260416666666666,-0.0168855534709193,0.25,-0.4285714285714285,-0.0206185567010309,0.0974444943480789
"Franklin, TN",Franklin,TN,2021,0.0082191780821917,0.0118577075098814,1.3333333333333333,0.0930232558139534,0.0119521912350597,-0.0163934426229508,0.0124688279301745,0.0047281323877068,-0.0069930069930069,-0.0697674418604651,0.0,0.0,0.0197183098591549,0.0334507042253521,0.0253807106598984,-0.0209923664122137,0.0153846153846153,0.75,0.031578947368421,0.2613375248478836
"Franklin, TN",Franklin,TN,2022,0.0054347826086956,0.0625,-0.4285714285714285,0.0680851063829787,0.1023622047244094,0.2666666666666666,0.0049261083743842,0.0423529411764705,0.204225352112676,-0.0375,0.024390243902439,0.0,0.0359116022099447,0.080068143100511,0.0594059405940594,0.0272904483430799,0.0757575757575757,0.1428571428571428,-0.010204081632653,0.1581925509545144
"Franklin, TN",Franklin,TN,2023,0.0702702702702702,0.025735294117647,0.0,0.0318725099601593,0.0964285714285714,0.0921052631578947,0.0441176470588235,0.0880361173814898,0.087719298245614,-0.0129870129870129,0.0595238095238095,0.0,0.048,0.0520504731861198,0.116822429906542,0.0303605313092979,0.028169014084507,0.125,-0.0463917525773195,0.0139719620770228
"Franklin, TN",Franklin,TN,2024,0.0,0.028673835125448,0.0,0.0463320463320463,0.0879478827361563,0.1686746987951807,0.0070422535211267,0.0311203319502074,-0.0053763440860215,0.0657894736842105,-0.1797752808988764,0.0,-0.015267175572519,0.0824587706146926,0.0669456066945606,0.011049723756906,0.0821917808219178,0.1111111111111111,-0.0648648648648648,0.0341057687753021
"West Jordan, UT",West Jordan,UT,2020,0.0697674418604651,0.1071428571428571,0.0,0.0714285714285714,0.0476190476190476,-0.1153846153846153,-0.0087719298245614,0.0594059405940594,0.1818181818181818,-0.1666666666666666,-0.036697247706422,0.0,0.0451127819548872,0.0123456790123456,0.0510204081632653,0.0571428571428571,-0.0344827586206896,0.0,-0.0561797752808988,0.1380274965589733
"West Jordan, UT",West Jordan,UT,2021,-0.0289855072463768,0.064516129032258,0.0,-0.1333333333333333,0.0406698564593301,0.3478260869565217,-0.0973451327433628,0.0514018691588785,-0.0769230769230769,0.0,-0.0571428571428571,0.0,0.079136690647482,0.0975609756097561,0.1262135922330097,-0.0225225225225225,-0.0357142857142857,0.0,0.1547619047619047,0.2298462145290511
"West Jordan, UT",West Jordan,UT,2022,0.0373134328358208,-0.0121212121212121,0.0,0.2307692307692307,0.0712643678160919,0.0,0.1176470588235294,-0.0266666666666666,0.0833333333333333,0.2,0.0707070707070707,0.0,0.0133333333333333,0.0055555555555555,-0.0086206896551724,0.0691244239631336,0.1851851851851851,0.0,-0.0206185567010309,0.0657294055470339
