City,State,Year,accommodation_food,admin_support,agriculture,arts_entertainment,construction,education,finance,healthcare,information,management,manufacturing,mining,other_services,professional_services,real_estate,retail,transportation,utilities,wholesale
Clarksville,TN,2022,0.08433734939759036,-0.013157894736842105,,0.23076923076923078,0.08455882352941177,0.12121212121212122,-0.059113300492610835,0.035,0.02702702702702703,-0.2,-0.05405405405405406,,0.05825242718446602,-0.06280193236714976,0.03414634146341464,0.030965391621129327,0.3389830508474576,,0.04597701149425287
Clearfield,UT,2022,0.14666666666666667,-0.014492753623188406,,0.0,0.029850746268656716,0.0,0.0684931506849315,0.06422018348623854,0.0,,0.0,,0.0975609756097561,-0.04854368932038835,0.015384615384615385,-0.06716417910447761,0.0,,-0.13043478260869565
Clearwater,FL,2022,-0.032036613272311214,0.029411764705882353,,0.04716981132075472,0.09323583180987204,0.03333333333333333,0.024175824175824177,0.02593010146561443,0.018691588785046728,-0.18867924528301888,0.025806451612903226,,0.02952755905511811,-0.00273224043715847,0.052742616033755275,-0.002224694104560623,0.08333333333333333,0.0,0.005434782608695652
Cleburne,TX,2022,-0.0392156862745098,0.16666666666666666,,0.0,-0.009009009009009009,-0.3333333333333333,0.04411764705882353,-0.024,0.0,,0.13333333333333333,-0.3333333333333333,-0.03225806451612903,-0.05194805194805195,-0.044444444444444446,0.036231884057971016,0.16326530612244897,,0.047619047619047616
Clemson,SC,2022,-0.053763440860215055,0.2857142857142857,,,0.08333333333333333,0.0,0.07407407407407407,0.15217391304347827,-0.14285714285714285,,0.0,,0.11428571428571428,0.0,0.08695652173913043,0.07692307692307693,,,
Clermont,FL,2022,0.09,0.016042780748663103,,0.09859154929577464,-0.017241379310344827,-0.11764705882352941,-0.007633587786259542,0.08414239482200647,0.29411764705882354,0.3333333333333333,-0.07692307692307693,0.0,0.037037037037037035,0.13533834586466165,0.05687203791469194,0.0299625468164794,0.09375,,-0.04054054054054054
Cleveland,OH,2022,0.011389521640091117,-0.012658227848101266,,0.0759493670886076,-0.038302277432712216,-0.08494208494208494,-0.001072961373390558,0.019091847265221878,0.0,-0.06338028169014084,-0.027303754266211604,0.0,-0.0005627462014631402,-0.037927350427350424,-0.013301088270858524,0.0037054191755442334,0.018272425249169437,0.0,-0.02446808510638298
Clovis,CA,2022,0.072992700729927,0.00684931506849315,0.5,-0.029411764705882353,0.02622950819672131,0.058823529411764705,0.07352941176470588,0.10471204188481675,-0.03125,0.0,0.06666666666666667,,0.09292035398230089,0.02,0.11409395973154363,0.01875,0.2578125,,0.09210526315789473
Cocoa,FL,2022,0.06930693069306931,-0.018518518518518517,,0.6363636363636364,0.03365384615384615,0.5555555555555556,0.05,0.09195402298850575,-0.045454545454545456,,0.0,,-0.05673758865248227,0.040983606557377046,0.029850746268656716,0.0182648401826484,0.225,,0.13333333333333333
Cocoa Beach,FL,2022,0.07692307692307693,-0.07142857142857142,,0.18181818181818182,-0.06818181818181818,0.0,0.10526315789473684,-0.018518518518518517,0.4,,-0.1,,0.02857142857142857,0.10126582278481013,0.09803921568627451,-0.034482758620689655,0.3333333333333333,,0.2222222222222222
Colchester,VT,2022,-0.05714285714285714,-0.14285714285714285,,0.0,0.0,0.25,0.2857142857142857,0.03389830508474576,-0.16666666666666666,-0.4,0.1,,-0.029411764705882353,0.07547169811320754,-0.030303030303030304,0.02127659574468085,0.1111111111111111,,-0.10714285714285714
College Station,TX,2022,0.07552083333333333,0.08053691275167785,0.0,0.21428571428571427,-0.029556650246305417,0.022727272727272728,0.02097902097902098,0.04700854700854701,0.027777777777777776,0.0,-0.06521739130434782,0.5833333333333334,0.08292682926829269,0.088,0.07960199004975124,0.014367816091954023,0.02857142857142857,,-0.046875
Collierville,TN,2022,-0.032,0.04054054054054054,,0.12,0.06,0.28,-0.06329113924050633,-0.008130081300813009,-0.09090909090909091,0.09375,0.0,,0.02564102564102564,0.08333333333333333,0.10909090909090909,0.004975124378109453,0.0,,0.05263157894736842
Colorado Springs,CO,2022,0.03308270676691729,0.005841121495327103,,0.02877697841726619,-0.009068923821039904,-0.025089605734767026,0.0,0.026743075453677174,-0.07333333333333333,0.23636363636363636,-0.03970223325062035,0.0,0.033952594490711085,-0.008917197452229299,0.004905395935529082,-0.008963585434173669,-0.01079136690647482,,-0.010706638115631691
Columbia,SC,2022,0.015401540154015401,-0.054307116104868915,0.0,0.14150943396226415,-0.030660377358490566,0.007194244604316547,-0.00558659217877095,0.01780693533270853,-0.0755813953488372,0.0379746835443038,-0.03048780487804878,,0.012409513960703205,-0.012468827930174564,0.02,0.0029895366218236174,0.06880733944954129,-0.08333333333333333,-0.025280898876404494
Columbia Falls,MT,2022,0.3333333333333333,0.23684210526315788,1.0,0.35714285714285715,0.07692307692307693,,0.0,0.21212121212121213,0.0,,0.11764705882352941,0.0,0.0196078431372549,0.13513513513513514,0.0,0.09090909090909091,0.3333333333333333,,0.36363636363636365
Columbus,OH,2022,0.019983347210657785,-0.021937842778793418,,0.05537459283387622,0.012690355329949238,-0.01529051987767584,-0.01152073732718894,0.032537210107303566,-0.009302325581395349,0.06735751295336788,-0.013582342954159592,,0.02634245187436677,-0.014733660748016623,0.014383043149129448,-0.00035676061362825543,0.037275064267352186,0.05555555555555555,-0.031315240083507306
Commerce City,CO,2022,0.025974025974025976,0.11494252873563218,,-0.125,0.06986899563318777,0.2222222222222222,0.08333333333333333,0.16666666666666666,0.0,,-0.013157894736842105,0.0,0.017857142857142856,-0.14705882352941177,0.016129032258064516,-0.07692307692307693,-0.038461538461538464,,0.14634146341463414
Concord,NC,2022,0.05161290322580645,0.049723756906077346,,0.043478260869565216,0.018276762402088774,0.15789473684210525,0.008333333333333333,0.012903225806451613,-0.14634146341463414,0.3333333333333333,0.036036036036036036,,0.01238390092879257,0.057692307692307696,0.0,-0.005905511811023622,0.17777777777777778,0.0,0.11688311688311688
Conroe,TX,2022,0.10355029585798817,0.039603960396039604,0.0,0.0,0.09742120343839542,0.09259259259259259,-0.008032128514056224,0.09433962264150944,-0.075,-0.07692307692307693,0.08287292817679558,0.0,0.0943952802359882,0.10761154855643044,0.0427807486631016,0.06176961602671119,0.1794871794871795,0.1,0.0
Conshohocken,PA,2022,0.013333333333333334,0.14285714285714285,,0.05555555555555555,0.0,0.0625,0.023391812865497075,0.06666666666666667,-0.05714285714285714,0.14285714285714285,-0.04878048780487805,,0.08791208791208792,-0.0423728813559322,-0.012987012987012988,0.058823529411764705,0.1,0.0,-0.0625
Conway,SC,2022,-0.023622047244094488,0.0,0.3333333333333333,-0.13333333333333333,0.07239819004524888,-0.125,0.05952380952380952,0.0392156862745098,-0.2222222222222222,-0.25,0.0,,0.05921052631578947,0.015267175572519083,0.05714285714285714,0.023809523809523808,0.09090909090909091,,0.05172413793103448
Conyers,GA,2022,0.0213903743315508,0.0,,-0.23076923076923078,-0.04054054054054054,-0.06666666666666667,0.03418803418803419,0.006802721088435374,0.023255813953488372,-0.125,-0.025,,0.022222222222222223,0.054945054945054944,0.056818181818181816,-0.015772870662460567,0.01652892561983471,,-0.039473684210526314
Coral Gables,FL,2022,,,,,,,,,,,,,,0.0,,,,,
Coraopolis,PA,2022,0.02,-0.041666666666666664,,-0.058823529411764705,0.03614457831325301,0.09090909090909091,-0.05405405405405406,0.05263157894736842,0.0,0.021739130434782608,0.05714285714285714,0.0,0.10416666666666667,0.04516129032258064,0.0,0.020202020202020204,0.0625,,-0.03614457831325301
Cordova,TN,2022,0.013986013986013986,-0.11458333333333333,,0.12,-0.03333333333333333,-0.17647058823529413,-0.037037037037037035,0.019704433497536946,-0.23809523809523808,0.0,-0.23529411764705882,,-0.1301775147928994,-0.06557377049180328,-0.11764705882352941,-0.0625,-0.04,,-0.13513513513513514
Corona,CA,2022,0.0021598272138228943,0.03559870550161812,,0.16923076923076924,0.04472843450479233,-0.04878048780487805,0.0,0.027491408934707903,0.0,-0.20689655172413793,0.008130081300813009,,0.03064066852367688,0.047186932849364795,0.03678929765886288,0.0499001996007984,0.13972602739726028,,0.040632054176072234
Corpus Christi,TX,2022,0.03176470588235294,-0.01791044776119403,,-0.08433734939759036,0.012939001848428836,0.028985507246376812,0.0037243947858473,-0.006493506493506494,-0.06,0.13636363636363635,-0.006711409395973154,0.0,0.0288135593220339,-0.031806615776081425,-0.01507537688442211,-0.0010438413361169101,0.07766990291262135,0.0,0.005063291139240506
Costa Mesa,CA,2022,0.044989775051124746,0.0,,-0.010638297872340425,0.020618556701030927,0.05952380952380952,-0.0576271186440678,0.018711018711018712,0.03333333333333333,0.07317073170731707,-0.03535353535353535,,0.06290672451193059,0.030232558139534883,0.0375,0.014864864864864866,-0.016666666666666666,,0.016556291390728478
Covington,GA,2022,-0.02857142857142857,0.04054054054054054,,-0.05,0.05454545454545454,0.3,0.029850746268656716,0.039473684210526314,0.0,0.0,0.078125,,0.13846153846153847,-0.008620689655172414,0.02857142857142857,0.03636363636363636,0.10112359550561797,,0.0
Cranberry Township,PA,2022,0.0,0.08450704225352113,,0.3333333333333333,0.01694915254237288,-0.05555555555555555,0.0,0.018633540372670808,0.0,0.0,0.22857142857142856,,-0.035398230088495575,0.088,0.09523809523809523,0.012121212121212121,0.02857142857142857,0.0,-0.10714285714285714
Crowley,TX,2022,-0.05714285714285714,0.3076923076923077,,0.0,0.018518518518518517,0.2857142857142857,0.08333333333333333,-0.022222222222222223,,,0.35714285714285715,,0.0,0.0967741935483871,-0.19047619047619047,-0.07142857142857142,0.2631578947368421,,-0.2
Crystal Bay,NV,2022,0.25,,,0.0,0.0,,,,,,,,,,,,,,
Culver City,CA,2022,0.07692307692307693,-0.04411764705882353,,0.02586206896551724,-0.01818181818181818,0.13333333333333333,0.0,0.08053691275167785,-0.01824817518248175,-0.15,-0.19298245614035087,,-0.014150943396226415,0.03076923076923077,-0.02027027027027027,0.04361370716510903,0.16666666666666666,,-0.0673076923076923
Cumberland,MD,2022,-0.01818181818181818,0.030303030303030304,,-0.2,-0.031746031746031744,0.14285714285714285,-0.0945945945945946,0.023923444976076555,0.0,,0.0,,0.0364963503649635,0.03225806451612903,0.0,0.0,-0.09375,0.2,0.05128205128205128
Cumming,GA,2022,0.03018867924528302,0.06461538461538462,0.0,0.12195121951219512,0.025547445255474453,0.04950495049504951,0.011811023622047244,0.055201698513800426,0.12195121951219512,-0.3076923076923077,0.06862745098039216,,0.05449591280653951,0.1600418410041841,0.040123456790123455,-0.016563146997929608,0.21649484536082475,,-0.0392156862745098
Cypress,CA,2022,0.03816793893129771,0.045454545454545456,,-0.08333333333333333,-0.07142857142857142,0.038461538461538464,-0.07526881720430108,0.013605442176870748,-0.21875,-0.26666666666666666,0.11764705882352941,,0.056074766355140186,0.08875739644970414,0.047619047619047616,0.0,0.08695652173913043,,-0.03305785123966942
Cypress,TX,2022,0.05585106382978723,0.05092592592592592,,0.15517241379310345,0.01928374655647383,0.14814814814814814,0.023121387283236993,0.08387096774193549,0.017543859649122806,-0.18181818181818182,0.14492753623188406,-0.125,-0.003215434083601286,0.08348794063079777,0.024875621890547265,0.07482993197278912,0.10948905109489052,0.0,0.047619047619047616
Dallas,TX,2022,0.04233536247924737,-0.005199306759098787,,0.08181818181818182,0.04425182481751825,0.052313883299798795,0.0030497102775236353,0.009384775808133473,-0.06455026455026455,0.011547344110854504,-0.014298480786416443,-0.0205761316872428,0.018308921438082555,0.018288326903843407,0.0044472681067344345,-0.0013437849944008958,0.045494313210848646,-0.3148148148148148,-0.00436334787782626
Dana Point,CA,2022,0.1276595744680851,0.09375,,0.3333333333333333,-0.037037037037037035,0.23529411764705882,-0.14035087719298245,0.03389830508474576,-0.15384615384615385,-0.2,0.0,,0.0,-0.06842105263157895,0.19318181818181818,-0.012345679012345678,0.375,,0.05128205128205128
Davenport,FL,2022,0.1076923076923077,0.15151515151515152,,0.2962962962962963,0.0916030534351145,0.0,0.5,0.049019607843137254,0.29411764705882354,,-0.05555555555555555,0.0,0.2558139534883721,0.25806451612903225,0.05,0.045454545454545456,0.15151515151515152,,-0.02857142857142857
Davis,CA,2022,0.047619047619047616,-0.1044776119402985,0.0,0.08571428571428572,-0.08333333333333333,0.030303030303030304,-0.06578947368421052,0.06060606060606061,-0.06896551724137931,0.6666666666666666,0.10344827586206896,,0.017391304347826087,0.033707865168539325,-0.03937007874015748,0.031746031746031744,0.0,,-0.03125
Dawsonville,GA,2022,0.08235294117647059,0.06666666666666667,0.0,0.0,0.06930693069306931,0.6,0.08333333333333333,0.08064516129032258,-0.08333333333333333,,0.0,,0.25,0.11904761904761904,0.07142857142857142,0.03317535545023697,0.10526315789473684,,0.25
Dayton,KY,2022,0.0,-0.2,,,-0.08333333333333333,,0.0,0.0,,,0.0,,0.14285714285714285,0.0,-0.4,-0.14285714285714285,,,-0.14285714285714285
Daytona Beach,FL,2022,0.02832244008714597,-0.04390243902439024,,0.17857142857142858,-0.03741496598639456,0.05405405405405406,0.0,0.02512562814070352,0.014492753623188406,0.11764705882352941,0.018867924528301886,,-0.02099737532808399,-0.002352941176470588,-0.032,-0.016551724137931035,0.013157894736842105,0.0,-0.019736842105263157
Decatur,GA,2022,0.010256410256410256,0.0,,-0.03225806451612903,-0.035211267605633804,-0.022988505747126436,0.01775147928994083,-0.0070921985815602835,-0.047058823529411764,0.3333333333333333,-0.08333333333333333,,0.0026666666666666666,-0.017054263565891473,-0.012096774193548387,0.019342359767891684,-0.030927835051546393,,-0.11
Deer Park,NY,2022,0.023529411764705882,0.04597701149425287,,-0.15789473684210525,0.027624309392265192,0.26666666666666666,0.06666666666666667,0.03333333333333333,-0.2631578947368421,,-0.058823529411764705,,-0.043478260869565216,0.0,0.027777777777777776,0.025510204081632654,-0.11428571428571428,,0.006896551724137931
Deland,FL,2022,0.11538461538461539,0.039603960396039604,,0.43243243243243246,0.026923076923076925,0.17391304347826086,-0.056074766355140186,0.06111111111111111,-0.06060606060606061,,0.07142857142857142,,0.0,0.04864864864864865,0.009523809523809525,0.06722689075630252,0.08571428571428572,0.0,0.015873015873015872
Delray Beach,FL,2022,0.039755351681957186,-0.017605633802816902,0.0,0.05102040816326531,0.0683453237410072,0.2857142857142857,0.03125,0.051908396946564885,0.05714285714285714,0.0,0.07692307692307693,,-0.04460093896713615,0.051075268817204304,0.07377049180327869,-0.05785123966942149,0.05263157894736842,,-0.017777777777777778
Denton,TX,2022,0.02040816326530612,0.004807692307692308,,0.10526315789473684,0.04390243902439024,0.1935483870967742,-0.015625,0.03717472118959108,0.06666666666666667,0.014084507042253521,0.03333333333333333,,0.0031446540880503146,0.011267605633802818,-0.06140350877192982,0.02795698924731183,0.012345679012345678,,0.08547008547008547
Denver,CO,2022,0.02676923076923077,-0.027513227513227514,,0.048411497730711045,-0.019256756756756758,-0.027190332326283987,-0.007877280265339967,0.034794156706507304,-0.026845637583892617,0.021406727828746176,-0.006903353057199211,-0.11274509803921569,0.03586033343818811,0.002188822413541515,0.011658031088082901,0.005202312138728324,-0.02092511013215859,0.15,-0.033642691415313224
Des Moines,IA,2022,0.02304964539007092,0.054140127388535034,,0.0641025641025641,0.027253668763102725,0.018518518518518517,-0.0033003300330033004,0.00375234521575985,0.00819672131147541,-0.0196078431372549,0.012987012987012988,0.0,-0.03143712574850299,-0.02875399361022364,-0.020905923344947737,0.017377567140600316,-0.033816425120772944,-0.03333333333333333,-0.009174311926605505
Des Plaines,IL,2022,0.004132231404958678,-0.041237113402061855,,0.0,0.005420054200542005,-0.06666666666666667,-0.055900621118012424,-0.007434944237918215,-0.03125,-0.03773584905660377,-0.05747126436781609,,0.007407407407407408,0.008928571428571428,-0.007194244604316547,0.04946996466431095,0.0345821325648415,,-0.030120481927710843
Desoto,TX,2022,0.0,-0.15,,0.0,0.07142857142857142,0.2,0.0,-0.043010752688172046,-0.08333333333333333,0.0,0.045454545454545456,,0.07142857142857142,-0.1206896551724138,-0.02040816326530612,-0.10843373493975904,-0.017241379310344827,,0.03125
Destin,FL,2022,0.10738255033557047,-0.0547945205479452,,0.125,0.035398230088495575,0.2,0.057971014492753624,0.08333333333333333,-0.0625,0.2,0.7777777777777778,,0.05128205128205128,0.11180124223602485,0.02717391304347826,0.01694915254237288,0.10416666666666667,0.0,-0.03333333333333333
Douglasville,GA,2022,0.03626943005181347,-0.11650485436893204,,0.03333333333333333,-0.008333333333333333,0.041666666666666664,-0.09009009009009009,0.05976095617529881,-0.08823529411764706,,-0.04081632653061224,,-0.03669724770642202,0.0,-0.07291666666666667,-0.020172910662824207,-0.046296296296296294,0.0,-0.12280701754385964
Dover,DE,2022,0.017543859649122806,0.034722222222222224,,0.09782608695652174,-0.01694915254237288,0.1794871794871795,0.11585365853658537,0.008174386920980926,0.0958904109589041,-0.15384615384615385,0.23809523809523808,-0.42857142857142855,0.03211009174311927,0.16375545851528384,0.02702702702702703,-0.036939313984168866,0.16417910447761194,-0.2857142857142857,-0.008333333333333333
Downers Grove,IL,2022,-0.07608695652173914,-0.04938271604938271,,0.21428571428571427,0.04020100502512563,0.025,-0.02830188679245283,0.024054982817869417,0.10869565217391304,0.029411764705882353,0.03225806451612903,,0.09411764705882353,0.013927576601671309,-0.040983606557377046,-0.013043478260869565,0.0,0.0,-0.06569343065693431
Draper,UT,2022,0.13445378151260504,0.048,,0.06451612903225806,-0.004830917874396135,0.21428571428571427,0.0,0.08695652173913043,-0.01639344262295082,-0.07142857142857142,0.125,,0.11304347826086956,0.0950920245398773,0.03954802259887006,0.013888888888888888,0.0,-0.2,-0.0975609756097561
Dripping Springs,TX,2022,0.2608695652173913,0.12727272727272726,0.3333333333333333,0.25,-0.028368794326241134,0.15789473684210525,-0.05714285714285714,0.11475409836065574,0.4117647058823529,,0.1282051282051282,,0.16129032258064516,0.06382978723404255,0.22413793103448276,0.0625,-0.09090909090909091,-0.2,0.11764705882352941
Duluth,GA,2022,0.052050473186119876,0.0030211480362537764,,0.047619047619047616,-0.030985915492957747,-0.058823529411764705,-0.05897435897435897,0.0186219739292365,-0.09016393442622951,-0.125,0.05434782608695652,,0.035794183445190156,-0.008483563096500531,-0.04582210242587601,-0.0018281535648994515,0.26666666666666666,,-0.05502392344497608
Dundee,IL,2022,0.0,-0.05357142857142857,,0.0,0.020618556701030927,-0.2222222222222222,-0.08695652173913043,0.030303030303030304,-0.08333333333333333,0.2,-0.03225806451612903,-0.25,0.045454545454545456,-0.01282051282051282,0.11538461538461539,0.06097560975609756,-0.018867924528301886,,0.08695652173913043
Durham,NC,2022,0.015247776365946633,0.009259259259259259,,0.05042016806722689,0.0705244122965642,0.027777777777777776,0.028350515463917526,0.05579868708971553,0.02247191011235955,-0.045454545454545456,0.05454545454545454,,0.005249343832020997,0.02557755775577558,0.04470588235294118,0.008978675645342313,0.026737967914438502,-0.5,-0.02181818181818182
Eagle,ID,2022,0.1506849315068493,0.2535211267605634,,0.03571428571428571,0.011235955056179775,0.0,0.09923664122137404,0.09375,0.041666666666666664,0.0,-0.13043478260869565,,0.10606060606060606,0.07317073170731707,-0.018867924528301886,-0.10869565217391304,0.0,,0.225
Earlysville,VA,2022,,0.125,,,0.0,0.0,,0.0,,,0.25,,0.2,0.1,-0.16666666666666666,0.0,0.3333333333333333,,
Easley,SC,2022,0.06422018348623854,0.0,0.0,-0.1111111111111111,0.05555555555555555,0.1111111111111111,0.08433734939759036,0.09016393442622951,0.26666666666666666,,0.06976744186046512,,-0.007246376811594203,0.056818181818181816,0.14285714285714285,-0.034482758620689655,0.18181818181818182,,-0.017543859649122806
East Lansing,MI,2022,-0.011363636363636364,0.06521739130434782,,0.05263157894736842,-0.13157894736842105,-0.047619047619047616,-0.03636363636363636,0.09259259259259259,-0.13793103448275862,0.4,-0.06666666666666667,,0.017241379310344827,-0.059880239520958084,-0.025974025974025976,0.0,0.125,,0.0
East Lyme,CT,2022,0.125,-0.14285714285714285,,0.3333333333333333,-0.15384615384615385,-0.3333333333333333,0.1,-0.09375,,,-0.25,,0.23076923076923078,0.0,0.1111111111111111,0.08695652173913043,0.3333333333333333,,-0.16666666666666666
East Rutherford,NJ,2022,0.11267605633802817,0.11764705882352941,,0.25,-0.18604651162790697,0.0,-0.1,0.0,0.14285714285714285,0.0,-0.038461538461538464,,-0.025,-0.03333333333333333,0.034482758620689655,0.26373626373626374,0.16666666666666666,,0.0
Easton,PA,2022,0.008547008547008548,-0.03636363636363636,,0.08571428571428572,0.007194244604316547,0.0,0.012195121951219513,-0.041666666666666664,0.10344827586206896,-0.09090909090909091,0.06451612903225806,,0.004608294930875576,-0.03205128205128205,0.0967741935483871,0.018115942028985508,0.11594202898550725,,0.10144927536231885
Eatontown,NJ,2022,0.014492753623188406,0.015625,,-0.06666666666666667,0.058823529411764705,-0.14285714285714285,-0.09259259259259259,0.08888888888888889,-0.15,-0.09090909090909091,0.25806451612903225,,0.0547945205479452,-0.015503875968992248,0.125,-0.013333333333333334,0.15789473684210525,,0.22448979591836735
Edgartown,MA,2022,0.023255813953488372,0.08333333333333333,,-0.07692307692307693,-0.03529411764705882,0.0,0.1111111111111111,0.4,0.3333333333333333,,0.25,,0.18181818181818182,0.13333333333333333,0.08,0.05454545454545454,-0.1111111111111111,,0.2
Edison,NJ,2022,0.046822742474916385,0.004830917874396135,,0.17142857142857143,0.030303030303030304,0.03773584905660377,-0.06293706293706294,0.03090507726269316,0.15517241379310345,0.0,0.022222222222222223,,0.02654867256637168,0.005188067444876783,-0.007692307692307693,-0.021634615384615384,0.10377358490566038,0.1111111111111111,-0.03314917127071823
El Dorado Hills,CA,2022,0.11940298507462686,0.0,,0.16666666666666666,0.05128205128205128,-0.08333333333333333,0.038834951456310676,0.10596026490066225,0.1111111111111111,-0.3333333333333333,0.05128205128205128,,0.056338028169014086,0.042704626334519574,0.0660377358490566,0.0,0.1111111111111111,,0.057692307692307696
El Paso,TX,2022,0.06574185765983112,0.0228310502283105,,0.17751479289940827,0.07706945765937202,0.07801418439716312,0.013360739979445015,0.01912568306010929,0.012552301255230125,0.018867924528301886,0.01037344398340249,0.6,0.028499580888516344,-0.01791277258566978,0.03070175438596491,0.012339585389930898,0.06037735849056604,0.1111111111111111,0.027692307692307693
El Segundo,CA,2022,0.03164556962025317,0.02912621359223301,,0.09900990099009901,-0.012987012987012988,0.14814814814814814,-0.03111111111111111,0.1968503937007874,-0.0379746835443038,0.024390243902439025,-0.013157894736842105,,0.039603960396039604,0.01694915254237288,0.06918238993710692,0.044642857142857144,-0.031746031746031744,0.0,-0.008130081300813009
Elizabeth,IN,2022,,,,,-0.09090909090909091,,,,,,0.0,,0.3333333333333333,,,0.0,0.3333333333333333,,
Elizabethtown,PA,2022,-0.061224489795918366,0.11538461538461539,0.3333333333333333,0.2,0.13846153846153847,0.0,0.0,0.0425531914893617,0.0,,0.0,,0.013157894736842105,0.07894736842105263,0.1875,0.0,0.0,,-0.037037037037037035
Englewood,CO,2022,0.012048192771084338,0.048638132295719845,,0.04672897196261682,0.057065217391304345,0.007407407407407408,-0.03988326848249027,0.04639175257731959,-0.08536585365853659,0.030534351145038167,0.04460966542750929,-0.021739130434782608,0.04040404040404041,0.006089309878213802,0.006830601092896175,0.023032629558541268,0.07857142857142857,-0.07692307692307693,-0.05102040816326531
Erie,CO,2022,0.06451612903225806,-0.020833333333333332,,0.06666666666666667,-0.034782608695652174,0.875,0.10526315789473684,0.10204081632653061,0.2,0.0,0.15625,,0.1111111111111111,-0.02247191011235955,-0.0625,0.34146341463414637,0.0,-0.25,0.06896551724137931
Estero,FL,2022,0.2112676056338028,0.16981132075471697,,0.35294117647058826,0.18032786885245902,-0.2,-0.05172413793103448,0.14666666666666667,0.7777777777777778,,0.3333333333333333,,0.038461538461538464,0.04,0.09803921568627451,0.02304147465437788,0.6,,-0.09090909090909091
Estes Park,CO,2022,-0.02112676056338028,-0.10714285714285714,,0.23529411764705882,-0.017241379310344827,0.0,-0.05263157894736842,0.0,0.0,,0.058823529411764705,,0.08695652173913043,0.0,-0.05454545454545454,0.008333333333333333,-0.14285714285714285,,0.0
Eugene,OR,2022,0.015410958904109588,-0.003424657534246575,0.08823529411764706,0.026785714285714284,-0.03052064631956912,0.06451612903225806,-0.019943019943019943,0.037527593818984545,-0.016,-0.02040816326530612,-0.012698412698412698,,-0.05733558178752108,-0.017195767195767195,0.04241071428571429,0.002600780234070221,0.03937007874015748,1.0,0.0033783783783783786
Euless,TX,2022,0.046875,0.037037037037037035,,0.0,0.052083333333333336,0.0,0.024390243902439025,-0.019801980198019802,-0.13793103448275862,0.0,-0.021739130434782608,,0.075,0.05737704918032787,0.07017543859649122,0.03982300884955752,-0.05555555555555555,,0.014492753623188406
Evansville,IN,2022,0.03829787234042553,-0.03461538461538462,,0.13636363636363635,0.004629629629629629,0.0,0.05825242718446602,0.005780346820809248,-0.02702702702702703,-0.06896551724137931,0.0,-0.2631578947368421,-0.007352941176470588,-0.023923444976076555,-0.004149377593360996,0.02054794520547945,0.013986013986013986,0.0,-0.04513888888888889
Everett,MA,2022,0.04950495049504951,0.047619047619047616,,0.16666666666666666,0.02962962962962963,0.25,0.0,0.020833333333333332,0.0,,-0.125,,0.08,-0.06818181818181818,-0.029411764705882353,0.05673758865248227,0.041666666666666664,0.0,-0.1590909090909091
Everett,WA,2022,-0.017412935323383085,0.0,0.0,0.09302325581395349,0.023778071334214,0.1282051282051282,0.013824884792626729,0.010869565217391304,-0.07272727272727272,0.06666666666666667,-0.04678362573099415,,0.0025188916876574307,-0.044270833333333336,0.025,0.010570824524312896,0.03676470588235294,,-0.03910614525139665
Evergreen,CO,2022,-0.03076923076923077,0.05555555555555555,0.0,0.0,-0.06060606060606061,-0.09090909090909091,-0.0136986301369863,-0.0196078431372549,-0.0967741935483871,,0.10526315789473684,,0.12658227848101267,0.08906882591093117,0.008547008547008548,0.038461538461538464,-0.1111111111111111,,-0.09433962264150944
Exton,PA,2022,-0.04854368932038835,0.014285714285714285,,0.25,0.12195121951219512,-0.1111111111111111,0.06140350877192982,0.04186046511627907,-0.17073170731707318,0.05,-0.05,,0.01020408163265306,-0.023346303501945526,0.0,-0.06557377049180328,0.1111111111111111,,0.03225806451612903
Fairfax,VA,2022,0.04329004329004329,-0.030716723549488054,,0.011904761904761904,-0.013513513513513514,0.008264462809917356,0.0,0.07047387606318348,-0.017241379310344827,0.0196078431372549,0.05555555555555555,,0.02574257425742574,-0.014388489208633094,0.03214285714285714,0.005714285714285714,0.18,-0.25,-0.041666666666666664
Fairfield,CT,2022,0.030456852791878174,0.0,,0.23255813953488372,-0.015151515151515152,0.07272727272727272,-0.05970149253731343,0.05384615384615385,0.07692307692307693,0.4,0.0,,0.02531645569620253,-0.05555555555555555,0.030303030303030304,0.0,0.3333333333333333,,0.2
Fairhope,AL,2022,0.06741573033707865,-0.01694915254237288,,0.07142857142857142,0.1308411214953271,0.2222222222222222,0.037037037037037035,0.046511627906976744,-0.09090909090909091,0.3333333333333333,-0.11428571428571428,,0.0898876404494382,0.12142857142857143,0.20481927710843373,0.03731343283582089,0.11764705882352941,,-0.08333333333333333
Falls Church,VA,2022,0.023323615160349854,-0.07216494845360824,,0.02564102564102564,0.07589285714285714,0.0,0.0,0.033936651583710405,0.014705882352941176,-0.35714285714285715,-0.13513513513513514,,0.015197568389057751,-0.01788375558867362,0.024691358024691357,0.014492753623188406,-0.16363636363636364,,-0.0851063829787234
Farmington,AR,2022,0.0,0.3333333333333333,,,-0.13043478260869565,,0.2,0.0,,,0.5,,0.3333333333333333,-0.2222222222222222,-0.0625,-0.045454545454545456,-0.2,,0.0
Fate,TX,2022,,-0.25,,,0.25,,,,,,,,,,,,,,
