Deal ID,Property ID,Status,Type,Subtype,Features,Hotel Franchise,Market,Date,Property Name,Address,City,State,Country,Postal Code,Unit Count,sf,Yr Built,Yr Renov,Est Completion,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/Units,$/sf,$/MW,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Owner/Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds,Units
3309787,,Sale,Hotel,,,,,Nov-21,Norwich Partners Aventura Hotel Portfolio 2021,2 of 2 properties,,,,,440,,,,,,,,,,"117,425,000.00",,,,,confm'd,,,,,Peachtree Hotel Grp,,Norwich Partners,CBRE,MetLife ($47m approx),2 property portfolio.,,,,,,,,,,Greater than 400 Units
3309787,3220007,Sale,Hotel,Full-Service,,AC Hotels by Marriott,Miami/Dade Co,Nov-21,AC Hotel By Marriott,20805 Biscayne Blvd,Aventura,FL,United States,33180,233,"192,514",2017,,,1,9,1.86,72%,1 of 2,"49,471,900.00",$,"212,326",257,0,approx,,"49,471,900",,,Peachtree Hotel Grp,,Norwich Partners,CBRE,MetLife ($47m approx),72% occ.;Full-Service property; prior land sale: Dec-14 ($9.4m); ,25.967747,-80.142160,Miami-Dade County,Miami - Proper,5000,33100,"2812340790010 (portion), 2812340790025, 28-1234-079-0025",15108; 032944001894; 15109; 032944001898,,Between 200 - 300 Units
3309787,3236397,Sale,Hotel,Limited Service,,Aloft Hotels,Miami/Dade Co,Nov-21,Aloft Hotel at Park Square,2900 NE 207th St,Aventura,FL,United States,33180,207,"145,000",2017,2018,,1,10,2.10,72%,1 of 2,"61,654,367.90",$,"297,847",425,0,alloc'd,,"61,654,368",,,Peachtree Hotel Grp,,Norwich Partners,CBRE,MetLife ($34m approx),72% occ.;Limited Service property; prior land sale: Feb-16 ($8.0m); ,25.967058,-80.143341,Miami-Dade County,Miami - Proper,5000,33100,"2812340064610, 28-1234-006-4620",948109; 032912001813; 948110; 032912001817,,Between 200 - 300 Units
3355391,3289627,Sale,Hotel,Limited Service,,<Independent hotel>,Santa Barbara,Nov-21,Hotel Santa Barbara,527 State St,Santa Barbara,CA,United States,93101,75,"33,629",,,,1,4,0.57,,1 of 1,"39,315,000.00",$,"524,200","1,169",0,approx,,"39,315,000",,,Hendricks Com'l Props,,William R Jacks,,First Mid-Illinois B&T ($32m approx),"Limited Service property; street retail; 1,000 sf meeting space; ",34.417275,-119.696849,Santa Barbara County,Santa Barbara,7480,42200,"037-172-001, 037172001",87381; 87382,,Between 100 - 200 Units
3278787,3198939,Sale,Hotel,Limited Service,,Hyatt Place,Los Angeles,Nov-21,Hyatt Place (Leasehold),225 W Wilson Ave,Glendale,CA,United States,91203,178,"115,000",2017,,,1,11,0.42,,1 of 1,"44,232,500.00",$,"248,497",385,0,approx,,"44,232,500",,,225 GL Hotel Holding LLC,,Komar Investments,,"American Equity Life ($45m approx), American Equity Life ($41m approx)",Limited Service property; leasehold; ,34.148273,-118.257446,Los Angeles County,Valley / Tri-Cities,4480,,"5642015903, 5642-015-060",1822861; 1822869; 1822862; 1822865; 1822867,,Between 100 - 200 Units
3290121,3212277,Sale,Hotel,Full-Service,suite,Embassy Suites by Hilton,Tucson,Nov-21,Embassy Suites Tucson Paloma Village,3110 E Skyline Dr,Tucson,AZ,United States,85718,120,"99,330",2007,2017,,,3,6.90,,1 of 1,"25,500,000.00",$,"212,500",257,0,confm'd,,"25,500,000",,,Summit Hotel Properties,,Lodging Dynamics,,,Full-Service/suite property; prior sale: Jul-15 ($18.9m); ,32.321682,-110.926867,Pima County,Tucson - Proper,8520,46060,"10811049D, 10811050D, 10811048A, 108-11-050D, 108-11-049D, 108-11-048A",3570353,,Between 100 - 200 Units
3265505,3184047,Sale,Hotel,Full-Service,boutique,<Independent hotel>,Honolulu,Nov-21,Hotel Renew by Aston,129 Paoakalani Ave,Honolulu,HI,United States,96815,72,"50,000",1967,2008,,1,9,0.16,65%,1 of 1,"27,700,000.00",$,"384,722",554,0,confm'd,,"27,700,000",,,MacNaughton Group,,"Kennedy Wilson, Springboard Hospitality",Eastdil Secured,,65% occ.;Full-Service/boutique property; prior sale: Jan-18 ($25.8m); ,21.272766,-157.822269,Honolulu County,Honolulu - CBD,3320,46520,1260270370000,,,Between 100 - 200 Units
3292459,3215035,Sale,Hotel,Limited Service,,Springhill Suites by Marriott,Florida Panhandle,Nov-21,Springhill Suites Hotel By Marriott - Parking Gara,12513 Front Beach Rd,Panama City Beach,FL,United States,32407,200,"80,000",2018,2019,,1,"12, 14",2.65,,1 of 1,"85,500,000.00",$,"427,500","1,069",0,confm'd,,"85,500,000",,,Innisfree Hotels,,,Berkadia,,Limited Service property; prior land sale: Feb-16; ,30.191692,-85.833905,Bay County,Florida Panhandle,6015,37460,34091000000,,,Between 100 - 200 Units
3275547,3195397,Sale,Hotel,Limited Service,,<Independent hotel>,Miami/Dade Co,Nov-21,Whitehouse Inn,2305 NE 123rd St,North Miami,FL,United States,33181,51,"26,103",1969,,,1,2,0.95,,1 of 1,"11,030,000.00",$,"216,275",423,0,approx,,"11,030,000",,,"Teddy Sagi, BH Group, Related Group",,Mario Murgado,,,"Limited Service property; to be Residential- Apartment; existing 51 units Hotel to be demolished; prior sale: Dec-14 ($7.8m); $204,259/Buildable Unit",25.889821,-80.150872,Miami-Dade County,Miami - Proper,5000,33100,0622280220010,920528; 032892003257,,Between 100 - 200 Units
3360339,3295177,Sale,Hotel,Limited Service,,<Independent hotel>,Santa Barbara,Nov-21,Franciscian Inn & Suites,109 Bath St,Santa Barbara,CA,United States,93101,50,"21,355",,,,,,1.15,,1 of 1,"21,000,000.00",$,"420,000",983,0,approx,,"21,000,000",,,St George & Associates,,Franciscan Motel Corporation,,Loan Oak Fund ($11m approx),Limited Service property; ,34.409791,-119.694362,Santa Barbara County,Santa Barbara,7480,42200,"033-061-005, 033-061-006, 033-061-004, 033061005, 033061006, 033061004, 033-061-005, 033-061-006",12161; 12162,,Between 100 - 200 Units
3284777,3205821,Sale,Hotel,Limited Service,suite,Springhill Suites by Marriott,Orange Co,Nov-21,Spring Hill Suites Anaheim Maingate,1160 W Ball Rd,Anaheim,CA,United States,92802,120,,2013,,,1,4,2.04,,1 of 1,"30,659,000.00",$,"255,492",,0,approx,,"30,659,000",,,Sith Chaisurote,,DKN Hotels,,,Limited Service/suite property; ,33.817499,-117.926826,Orange County,Anaheim,5945,31080,"129-281-11, 12928111",737352,,Between 100 - 200 Units
3303509,3228661,Sale,Hotel,Limited Service,,Courtyard by Marriott,Atlanta,Nov-21,Courtyard Alpharetta/Avalon,11700 Amber Park Dr,Alpharetta,GA,United States,30009,115,"73,000",2019,,,1,6,1.85,61%,1 of 1,"33,000,000.00",$,"286,957",452,0,approx,,"33,000,000",8.6%,unwrtn,Joseph M. Martelli,,"Hotel Equities, IRE Capital",Hodges Ward Elliott,BMARK 2022-B32 ($18m approx),61% occ.;Limited Service property; prior land sale: Sep-17 ($1.3m); ,34.067526,-84.279623,Fulton County,Fulton,520,12060,"12 284008040292, 12-2840-0804-029-2",,,Between 100 - 200 Units
3827655,3823061,Sale,Hotel,Full-Service,,Howard Johnson,All Others - Northwest,Nov-21,Howard Johnson Plaza Yakima,9 N 9th St,Yakima,WA,United States,98901,172,"81,888",1976,2002,,7,3,3.05,,1 of 1,n/a,$,,,0,est,,n/a,,,Sean T Keys,,Dalbir Sangha & Kewal Sangha,,SHAUGHNESSY CAP LLC ($11m approx),"Full-Service property; 8,000 sf meeting space; prior sale: Dec-05 ($4.1m); ",46.605681,-120.493470,Yakima County,All Others - WA,9260,49420,"19131911507, 191319-11025, 191319-11507, 191319-11030, 191319-11023, 191319-11022, 191319-11031",,,Between 100 - 200 Units
3255119,,Sale,Hotel,,,,,Nov-21,Raymond OR/TX Hotel Portfolio 2021,1 of 3 properties,,,,,512,,,,,,,,,,"72,934,500.0  of 126,000,000.0 ",,,,,approx,,,,,Apple Hospitality REIT,,Raymond Group,,,3 property portfolio.,,,,,,,,,,Greater than 400 Units
3255119,3172859,Sale,Hotel,Limited Service,suite,Hampton Inn & Suites,Portland,Nov-21,Hampton Inn & Suites Portland Pearl District,338 NW 9th Ave,Portland,OR,United States,97209,243,,2017,,,1,8,0.23,,1 of 3,"72,934,500.00",$,"300,142",,0,confm'd,,"72,934,500",,,Apple Hospitality REIT,,Raymond Group,,,Limited Service/suite property; prior sale: Jul-13 ($3.1m); ,45.525665,-122.679875,Multnomah County,Portland - CBD,6440,38900,"R140550, R140546",170305,,Between 200 - 300 Units
3278915,3199117,Sale,Hotel,Limited Service,,Best Western Plus,Boulder,Nov-21,fmr Best Western Plus Boulder Inn,770 28th St,Boulder,CO,United States,80303,98,,,,,,,2.50,,1 of 1,"28,500,000.00",$,"290,816",,0,approx,,"28,500,000",,,Core Spaces,,Neil Baker,,Wintrust Financial ($19m approx),Limited Service property; to be Residential- Apartment; ,40.001560,-105.257379,Boulder County,"Boulder, CO",1125,14500,R0006441,3930002; 3930004,,Between 100 - 200 Units
3293647,,Sale,Hotel,,,,,Nov-21,Hotel Denver CO Hotel Portfolio 2022,1 of 2 properties,,,,,145,,,,,,,,,,"15,000,000.0  of 24,000,000.0 ",,,,,approx,,,,,Terrapin Invmnt & Mgmt Co,,Hotel Denver,HREC,Alpine Bank ($8m alloc'd),2 property portfolio.,,,,,,,,,,Between 100 - 200 Units
3293647,3216469,Sale,Hotel,Limited Service,,<Independent hotel>,All Others - Southwest,Nov-21,Hotel Denver,402 7th St,Glenwood Springs,CO,United States,81601,73,,,,,1,3,0.62,,1 of 2,"15,000,000.00",$,"205,479",,0,approx,,"15,000,000",,,Terrapin Invmnt & Mgmt Co,,Hotel Denver,HREC,Alpine Bank ($8m alloc'd),Limited Service property; ,39.547573,-107.322891,Garfield County,All Others - CO,,,R320111,,,Between 100 - 200 Units
3381241,3321207,Sale,Hotel,Full-Service,,Ritz-Carlton,Broward,Nov-21,Ritz Carlton Hotel,1 N Fort Lauderdale Beach Blvd,Fort Lauderdale,FL,United States,33304,166,,2007,2019,,1,14,2.00,,1 of 1,"79,666,667.00",$,"479,920",,0,confm'd,Minority,"23,900,000",,,Watermark Lodging Trust (WLT),,Gencom Group,,,"Full-Service property; 24,000 sf meeting space; partner buyout; partial interest (30%); prior sale: Jun-15 ($86.4m); ",26.122947,-80.104808,Broward County,Fort Lauderdale,2680,33100,"504212100260, 504212DA0030",,,Between 100 - 200 Units
3242773,,Sale,Hotel,,,,,Nov-21,Intercontinental Hotels Group Hotel Portfolio 2021,1 of 3 properties,,,,,493,,,,,,,,,,n/a,,,,,est,,,,,"Taconic Capital, 6R Capital Group, Klirmark Capital",,IHG,,MidCap Financial ($8m alloc'd),3 property portfolio.,,,,,,,,,,Greater than 400 Units
3242773,3158399,Sale,Hotel,Full-Service,,EVEN Hotels,Stamford,Nov-21,EVEN Hotel,426 Main Ave,Norwalk,CT,United States,06851,127,"70,209",1988,2001,,1,4,2.02,,1 of 3,n/a,$,,,0,est,,n/a,,,"Taconic Capital, 6R Capital Group, Klirmark Capital",,IHG,,MidCap Financial ($8m alloc'd),Full-Service property; ,41.146867,-73.425842,Fairfield County,Fairfield,8040,14860,"D:5 B:22B L:12, 000241923",,,Between 100 - 200 Units
3256445,,Sale,Hotel,,,,,Nov-21,Pacific West CA Hotel Portflio 2022,1 of 2 properties,,,,,141,,,,,,,,,,"15,313,500.0  of 26,365,000.0 ",,,,,approx,,,,,Peachtree Hotel Grp,,Pacific West Hotels & Resorts Inc,HREC,First Bank ($15m alloc'd),2 property portfolio.,,,,,,,,,,Between 100 - 200 Units
3256445,3174131,Sale,Hotel,Limited Service,suite,<Independent hotel>,All Others - Southern California,Nov-21,La Bellasera Hotel & Suites,206 Alexa Ct,Paso Robles,CA,United States,93446,60,,2006,,,1,4,1.57,,1 of 2,"15,313,500.00",$,"255,225",,0,approx,,"15,313,500",,,Peachtree Hotel Grp,,Pacific West Hotels & Resorts Inc,HREC,First Bank ($15m alloc'd),"Limited Service/suite property; 2,200 sf meeting space; bought for renovation; ",35.588052,-120.697320,San Luis Obispo County,All Others - Southern California,7460,42020,"009-831-023, 009831023",75434,,Between 100 - 200 Units
3282439,3203149,Sale,Hotel,Limited Service,suite,Homewood Suites by Hilton,Salt Lake City,Nov-21,Homewood Suites Salt Lake City Airport,4923 W Douglas Corrigan Way,Salt Lake City,UT,United States,84116,105,"85,016",2018,2019,,1,4,2.96,,1 of 1,"21,800,000.00",$,"207,619",256,0,confm'd,,"21,800,000",,,"Param Hotel Group, Vittal M Patel, Ashok A Patel, Trushar S Patel; Sapana N Patel",,DMC Hotels,Hunter,Mountain America CU ($14m approx),"Limited Service/suite property;  Shreeji Hospitality-58.83%, Pramukh Swami-23.53%, Param Hotel Group-11.76%, Sarvam-5.88%;",40.771207,-112.010057,Salt Lake County,Salt Lake City,7160,41620,"07364770090000, 07-36-477-009-0000",13823711; 011269000535; 13823712; 011269000538,,Between 100 - 200 Units
3291357,3213715,Sale,Hotel,Limited Service,,Courtyard by Marriott,Los Angeles,Nov-21,Courtyard By Marriott - Pasadena,180 N Fair Oaks Ave,Pasadena,CA,United States,91103,314,"165,342",2000,,,1,6,1.67,,1 of 1,"103,500,000.00",$,"329,618",626,0,approx,,"103,500,000",,,Dauntless Capital Partners,,AVR Realty,,,"Limited Service property; 10,000 sf meeting space; prior sale: Jan-04 ; ",34.148711,-118.150067,Los Angeles County,Valley / Tri-Cities,4480,31080,"5723-021-027, 5723021027",1924958,,Between 300 - 400 Units
3243149,,Sale,Hotel,,,,,Nov-21,Host Hotels CA/GA/VA Hotel Portfolio 2021,3 of 5 properties,,,,,"2,323",,,,,,,,,,"432,724,968.1  of 551,000,000.0 ",,,,,confm'd,,,,,Lone Star Funds,,Host Hotels & Resorts,Hodges Ward Elliott,JPMCC 2021-HTL5 ($92m alloc'd),5 property portfolio.,,,,,,,,,,Greater than 400 Units
3243149,3158883,Sale,Hotel,Full-Service,suite,Westin,Atlanta,Nov-21,The Westin Buckhead Atlanta,3391 Peachtree Rd NE,Atlanta,GA,United States,30326,365,"601,213",1990,,,1,5,1.20,,1 of 5,"121,509,703.70",$,"332,903",202,0,alloc'd,,"121,509,704",,,Lone Star Funds,,Host Hotels & Resorts,Hodges Ward Elliott,JPMCC 2021-HTL5 ($92m alloc'd),Full-Service/suite property; ,33.848557,-84.365169,Fulton County,Fulton,520,12060,"17 004500040262, 17-0045-0004-026-2",344425; 064817000040,,Between 300 - 400 Units
3243149,3158889,Sale,Hotel,Full-Service,suite,Marriott,East Bay,Nov-21,San Ramon Marriott (Leasehold),2600 Bishop Dr,San Ramon,CA,United States,94583,368,"263,834",1987,1995,,1,6,11.74,,1 of 5,"110,215,264.40",$,"299,498",418,0,alloc'd,,"110,215,264",,,Lone Star Funds,,Host Hotels & Resorts,Hodges Ward Elliott,JPMCC 2021-HTL5 ($84m alloc'd),Full-Service/suite property; leasehold; prior sale: Jun-20 ($20.8m); ,37.762825,-121.965185,Contra Costa County,Contra Costa,5775,41860,"213133065, 213-133-065-2",72175,,Between 300 - 400 Units
3243149,3158885,Sale,Hotel,Full-Service,suite,Marriott,Atlanta,Nov-21,The Whitley Atlanta Buckhead,3434 Peachtree Rd NE,Atlanta,GA,United States,30326,507,,1981,,,1,18,3.64,,1 of 5,"201,000,000.00",$,"396,450",,0,approx,,"201,000,000",,,Lone Star Funds,,Host Hotels & Resorts,Hodges Ward Elliott,JPMCC 2021-HTL5 ($153m alloc'd),Full-Service/suite property; ,33.850682,-84.363899,Fulton County,Fulton,520,12060,"17 004500010372, 17-0045-0001-032-3",330867; 064729000649,,Greater than 400 Units
3246119,3162323,Sale,Hotel,Limited Service,suite,Hampton by Hilton,Myrtle Beach,Nov-21,Hampton Inn & Suites Oceanfront,1803 S Ocean Blvd,Myrtle Beach,SC,United States,29577,228,,2000,2010,,5,13,3.67,,1 of 1,"49,021,649.00",$,"215,007",,0,approx,,"49,021,649",,,Mission Hill Hospitality,,Ross M Lindsay III,,,Limited Service/suite property; ,33.671499,-78.902880,Horry County,Myrtle Beach,5330,34820,"187-01-04-003, 44315030001, 44315030103, 44315030002, 44315030003, 44315030004",142981; 004480001425,,Between 200 - 300 Units
3254729,3172383,Sale,Hotel,Limited Service,,TownePlace Suites by Marriott,San Jose,Nov-21,Townplace Suites By Marriott Campbell,700 E Campbell Ave,Campbell,CA,United States,95008,95,"50,505",2005,,,1,4,0.42,,1 of 1,"28,237,500.00",$,"297,237",559,0,confm'd,,"28,237,500",,,Lotus Hotel & Invmnt,,TMH Hotels,,"United Business Bank ($5m approx), United Business Bank ($19m approx)",Limited Service property; ,37.286484,-121.938051,Santa Clara County,San Jose West,7400,41940,"41209061, 412-09-060, 412-09-061, 41209060",25159031; 25159032; 25159034,,Between 100 - 200 Units
3298209,3222009,Sale,Hotel,Full-Service,,EVEN Hotels,NYC Boroughs,Nov-21,Even Hotels,32-38 Nevins St,Brooklyn,NY,United States,11217,202,"72,357",2016,,,1,13,0.18,,1 of 1,"45,500,000.00",$,"225,248",629,0,confm'd,,"45,500,000",,,Taconic Investment Partners,,IHG,Cushman & Wakefield,,Full-Service property; prior land sale: Dec-13 ($19.0m); ,40.687675,-73.981785,Kings County,Brooklyn,5600,35620,"001660038, 001660040, 001660037",,,Between 200 - 300 Units
3240177,3155417,Sale,Hotel,Full-Service,resort,<Independent hotel>,Phoenix,Nov-21,Sanctuary Camelback Mountain Resort,5700 E McDonald Dr,Paradise Valley,AZ,United States,85253,109,"58,417",1975,2000,,41,,53.00,,1 of 1,"85,342,090.00",$,"782,955","1,461",0,confm'd,,"85,342,090",,,"Berger Company Inc, Metrovest Equities, BLDG Management",,Castellini Management Co,,Varde Partners ($110m approx),"Full-Service/resort property; 12,000 sf meeting space; bought for renovation; ",33.522448,-111.959748,Maricopa County,Phoenix - Proper,6200,38060,"172-02-045, 17202045, 17202009B, 17202098, 17202021C, 17202050, 17202059, 17202074, 17202076, 17202078, 17202080, 17202057, 17202062, 17202083, 172-02-071, 172-02-046, 172-02-064, 172-02-074, 172-02-049, 172-02-066, 172-02-047, 172-02-080, 172-02-056, 172-02-070, 172-02-053, 172-02-077, 172-02-052, 172-02-065, 172-02-068, 172-02-073, 172-02-083, 172-02-048, 172-02-054, 172-02-079, 172-02-060, 172-02-078, 172-02-075, 172-02-069, 172-02-082, 172-02-085, 172-02-062, 172-02-021-C, 172-02-061, 172-02-050, 172-02-063, 172-02-084, 172-02-072, 172-02-076, 172-02-057, 172-02-058, 172-02-081, 172-02-055, 172-02-067, 172-02-059, 172-02-051, 172-02-009-B",1173975; 1272073,,Between 100 - 200 Units
3264111,,Sale,Hotel,,,,,Nov-21,Davenport Companies Hotel Portfolio 2021,3 of 6 properties,,,,,646,,,,,,,,,,n/a,,,,,est,,,,,EOS Investors,,Davenport Companies,JLL,,6 property portfolio.,,,,,,,,,,Greater than 400 Units
3264111,3177617,Sale,Hotel,Full-Service,resort,<Independent hotel>,All Others - New England,Nov-21,Red Jacket Beach Resort,28 S Potomac St,South Yarmouth,MA,United States,02664,164,"48,346",1970,2004,,1,2,7.95,,1 of 6,n/a,$,,,0,est,,n/a,,,EOS Investors,,Davenport Companies,JLL,,"Full-Service/resort property; 8,249 sf meeting space; ",41.637908,-70.219760,Barnstable County,All Others - New England,740,12700,"YARM-000019-000020-010000, YARM-000019-000013, 004525170, 002412076",72529; 034635000011; 1444004,,Between 100 - 200 Units
3264111,3199225,Sale,Hotel,Full-Service,"boutique, resort",<Independent hotel>,All Others - New England,Nov-21,Riviera Beach Resort,327 S Shore Dr,South Yarmouth,MA,United States,02664,125,,1961,,,,2,5.00,,1 of 6,n/a,$,,,0,est,,n/a,,,EOS Investors,,Davenport Companies,JLL,,Full-Service/boutique/resort property; ,41.644356,-70.201577,Barnstable County,All Others - New England,740,12700,"YARM-000026-000118, 002414166",1445070,,Between 100 - 200 Units
3264111,3182425,Sale,Hotel,Full-Service,resort,<Independent hotel>,All Others - New England,Nov-21,Blue Water Resort,291 S Shore Rd,South Yarmouth,MA,United States,02664,113,,1965,,,1,2,3.63,,1 of 6,n/a,$,,,0,est,,n/a,,,EOS Investors,,Davenport Companies,JLL,,Full-Service/resort property; ,41.644089,-70.203120,Barnstable County,All Others - New England,740,12700,"YARM-000026-000126, 002414165",1444011,,Between 100 - 200 Units
3231407,,Sale,Hotel,,,,,Oct-21,Key International FL Hotel Portfolio 2021,2 of 2 properties,,,,,255,,,,,,,,,,"115,000,000.00",,,,,confm'd,,,,,Dynamic City Capital,,Key International,The Plasencia Group,,2 property portfolio.,,,,,,,,,,Between 200 - 300 Units
3231407,3142299,Sale,Hotel,Limited Service,extended stay,Residence Inn by Marriott,Tampa,Oct-21,Residence Inn Clearwater Beach,309 Coronado Dr,Clearwater,FL,United States,33767,140,"142,606",2017,,,2,7,1.95,,1 of 2,"63,137,247.50",$,"450,980",443,0,alloc'd,,"63,137,248",,,Dynamic City Capital,,Key International,The Plasencia Group,,Limited Service/extended stay property; condo; prior sale: Oct-18 ; ,27.973141,-82.827721,Pinellas County,Clearwater/Largo,8280,45300,"082915176040000010, 082915176040000020, 082915175860010040, 082915175860010010, 08-29-15-17604-000-0010",351669; 021780002025,,Between 100 - 200 Units
3231407,3142301,Sale,Hotel,Limited Service,suite,Springhill Suites by Marriott,Tampa,Oct-21,SpringHill Suites Clearwater Beach,309 Coronado Dr,Clearwater,FL,United States,33767,115,,2017,,,1,7,,,1 of 2,"51,862,739.00",$,"450,980",,0,alloc'd,,"51,862,739",,,Dynamic City Capital,,Key International,The Plasencia Group,,Limited Service/suite property; condo; prior sale: Oct-18 ; ,27.973141,-82.827721,Pinellas County,Clearwater/Largo,8280,45300,"082915176040000010, 082915176040000020, 082915175860010040, 082915175860010010",,,Between 100 - 200 Units
3234225,3145539,Sale,Hotel,Full-Service,,<Independent hotel>,Miami/Dade Co,Oct-21,East Miami,788 Brickell Plz,Miami,FL,United States,33130,352,"218,000",2016,,,1,40,0.25,,1 of 1,"174,000,000.00",$,"494,318",798,0,confm'd,,"174,000,000",,,"Trinity Investments, Certares",,Swire Properties,CBRE,"VMC 2023-PV1 (CLO) ($45m approx), VMC 2022-FL5 (CLO) ($25m approx), Varde Partners ($50m approx)",Full-Service property; condo; ,25.766684,-80.192604,Miami-Dade County,Miami - CBD,5000,33100,"0102100601085, 01-0210-060-1085",830638; 032832002283; 853297; 032848003460,,Between 300 - 400 Units
3248229,3164743,Sale,Hotel,Full-Service,,AKA,Miami/Dade Co,Oct-21,Hotel AKA Brickell,1395 Brickell Ave,Miami,FL,United States,33131,203,,2003,2019,,1,36,,,1 of 1,"109,500,000.00",$,"539,409",,0,apprsl,,"109,500,000",,,Electra America,,"Mast Capital, Angelo Gordon & Co.",JLL,"FS Rialto 2022-FL4 (CLO) ($20m approx), Rialto Capital Mgmt ($12m approx), FS RIALTO 2022-FL5 (CLO) ($15m approx), Rialto Capital Mgmt ($18m approx)","Full-Service property; 22,585 sf meeting space; Includes rental program for additional 41 condo units. Hotel is part of the 675,141 sqft Brickell Arch office building.; condo ; prior sale: Jul-17 ($72.0m); ",25.760484,-80.190907,Miami-Dade County,Miami - CBD,5000,33100,"0141391020001, 0102100501010, 0141390831160, 0141391020010",,,Between 200 - 300 Units
3238347,3153423,Sale,Hotel,Full-Service,,<Independent hotel>,Sacramento,Oct-21,Lake Tahoe Resort Hotel,4130 Lake Tahoe Blvd,South Lake Tahoe,CA,United States,96150,400,,1991,2014,,9,,3.58,58%,1 of 1,"86,610,000.00",$,"216,525",,0,approx,,"86,610,000",,,Brookfield AM,,Ken Corporation,Eastdil Secured,Morgan Stanley ($96m approx),58% occ.;Full-Service property; ,38.958192,-119.941357,El Dorado County,Sacramento - Other,6920,40900,"0291903210, 0291902710, 0291903310, 029-190-027-000, 029-190-032-000, 029-190-033-000",67128; 67130,,Between 300 - 400 Units
3219809,3129225,Sale,Hotel,Full-Service,,Westin,Minneapolis,Oct-21,Westin Minneapolis,88 S 6th St,Minneapolis,MN,United States,55402,214,"150,000",1942,2007,,1,11,0.59,,1 of 1,"47,250,000.00",$,"220,794",315,0,confm'd,,"47,250,000",,,"HEI Hospitality, Monarch Alternative Cap",,Watermark Lodging Trust (WLT),JLL,,"Full-Service property; street retail (4,700 sf); 9,300 <span>sf</span> meeting space ; bought for renovation; prior sale: Feb-15 ($67.4m); ",44.977588,-93.270235,Hennepin County,Minneapolis - CBD,5120,33460,2202924440057,,,Between 200 - 300 Units
3248211,3164725,Sale,Hotel,Full-Service,,Le Meridian,Tampa,Oct-21,Le Meridien Tampa,601 N Florida Ave,Tampa,FL,United States,33602,130,"105,788",1905,2014,,1,5,1.01,,1 of 1,"37,500,000.00",$,"288,462",354,0,confm'd,,"37,500,000",,,Certares,,Dev Services Group,JLL,,Full-Service property; leasehold; ,27.950052,-82.457411,Hillsborough County,Tampa - CBD,8280,45300,"1934520000, 193452-0000",,,Between 100 - 200 Units
3283679,3204611,Sale,Hotel,Limited Service,,Days Inn,Charleston,Oct-21,Days Inn By Wyndham Charleston Historic District,155 Meeting St,Charleston,SC,United States,29401,123,,1969,2012,,1,2,1.26,,1 of 1,"40,500,000.00",$,"329,268",,0,approx,,"40,500,000",,,Pinnacle Mountain Holdings LLC,,M & M Hotel Investments LLC,,,Limited Service property; ,32.779489,-79.931861,Charleston County,Charleston - CBD,1440,16700,4570802011,001047000515,,Between 100 - 200 Units
3247027,3163283,Sale,Hotel,Full-Service,resort,<Independent hotel>,Fort Myers,Oct-21,Naples Beach Hotel & Golf Club,851 Gulf Shore Blvd N,Naples,FL,United States,34102,284,,1950,,,,,125.00,,1 of 1,"362,289,599.00",$,"1,275,668",,0,confm'd,,"362,289,599",,,"The Athens Group, MSD Partners",,Naples Management Investment Co,JLL,,"Full-Service/resort property; to be Commercial- Hotel; $1,677,267/Buildable Unit",26.157384,-81.809144,Collier County,"Naples-Immokalee-Marco Island, FL",5345,34940,"06230360006, 09030040002, 13600160007, 13400800020, 13400800046",6143568,,Between 200 - 300 Units
2514601,2342711,Sale,Hotel,Full-Service,suite,AC Hotels by Marriott,Boston,Oct-21,AC Hotel Boston Downtown by Marriott,223 Albany St,Boston,MA,United States,02118,205,"93,655",2017,,,1,6,0.70,,1 of 1,"89,000,000.00",$,"434,146",950,0,confm'd,,"89,000,000",,,RLJ Lodging Trust,,"XSS Hotels, National Development",JLL,,"Full-Service/suite property; 3,600 sf meeting space; ",42.345285,-71.061828,Suffolk County,Boston - CBD,1120,,"003389905, 003389903, 003389907, 003389906",66504/312,,Between 200 - 300 Units
3218725,3127939,Sale,Hotel,Full-Service,,<Independent hotel>,Broward,Oct-21,B Ocean,1140 Seabreeze Blvd,Fort Lauderdale,FL,United States,33316,481,"364,217",1975,2018,,1,11,3.20,,1 of 1,n/a,$,,,0,est,Majority,n/a,,,Rockpoint Group,,Carlyle Group,,Deutsche Bank ($123m approx),Full-Service property; bought for renovation; Partial Interest (Majority Share); prior sale: Dec-14 ($100.0m);  The Carlyle Group has sold its stake to Rockpoint Group. InSite Group kept its stake. Rockpoint Group bought the property for $126.875M;,26.108140,-80.106259,Broward County,Fort Lauderdale,2680,33100,"504213020030, 504213180010, 504212240200, 504212240110, 504212240190, 50-42-13-18-0010, 50-42-12-24-0120, 50-42-12-24-0110, 50-42-13-18-0040, 50-42-13-18-0030, 50-42-12-24-0240, 50-42-13-18-0020, 50-42-13-02-0030, 50-42-12-24-0250, 50-42-12-24-0150, 50-42-12-24-0200, 50-42-12-24-0140",117666065; 117824644,,Greater than 400 Units
